State,Date,Body Aches,Fatigue,Flu-like,Seasonal Cold,Trouble Breathing,Nausea or Diarrhea,Loss of Appetite,Fever,Changes in Smell or Taste,Abdominal Pain,Chills,Cough,Headache
Idaho,2020-04-24,2,4,2,0,1,0,0,3,1,0,0,2,0
Idaho,2020-04-25,0,1,2,0,2,0,0,1,0,0,0,1,1
Idaho,2020-04-26,0,1,9,0,1,0,0,1,3,0,0,0,0
Idaho,2020-04-27,6,1,7,1,3,0,0,0,9,0,2,1,1
Idaho,2020-04-28,0,1,25,0,2,0,0,0,1,0,0,0,0
Idaho,2020-04-29,1,1,24,0,1,0,0,0,0,0,0,0,0
Idaho,2020-04-30,1,2,6,0,1,0,0,1,2,0,0,0,0
Idaho,2020-05-01,1,0,12,0,5,0,0,0,0,0,0,0,0
Idaho,2020-05-02,0,1,7,0,1,0,0,0,0,0,0,0,0
Idaho,2020-05-03,0,0,11,0,3,0,0,1,0,0,0,0,0
Idaho,2020-05-04,0,0,9,0,6,0,0,0,0,0,0,0,0
Idaho,2020-05-05,0,0,1,1,0,0,0,1,0,0,0,0,0
Idaho,2020-05-06,0,0,2,0,0,1,0,1,0,0,0,0,0
Idaho,2020-05-07,2,0,2,0,1,0,0,1,0,0,0,0,0
Idaho,2020-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-05-09,1,0,6,0,4,2,0,1,0,1,0,0,0
Idaho,2020-05-10,0,2,5,0,4,0,0,0,0,0,0,0,0
Idaho,2020-05-11,0,0,5,0,0,0,1,0,0,0,0,0,0
Idaho,2020-05-12,1,0,1,1,0,2,0,0,2,0,0,3,1
Idaho,2020-05-13,0,2,6,0,2,0,0,1,0,0,0,0,0
Idaho,2020-05-14,0,6,3,0,1,0,0,0,0,0,0,0,0
Idaho,2020-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-05-17,0,1,3,0,0,0,0,0,0,0,0,0,0
Idaho,2020-05-18,0,0,3,0,2,0,0,2,0,0,0,0,0
Idaho,2020-05-19,0,1,2,0,4,0,0,0,0,0,0,2,0
Idaho,2020-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-05-21,0,0,7,0,1,0,0,0,0,0,0,0,1
Idaho,2020-05-22,0,0,5,0,0,0,0,1,0,0,0,0,0
Idaho,2020-05-23,0,0,1,0,4,1,0,1,0,0,1,1,0
Idaho,2020-05-24,1,0,3,0,2,1,0,0,0,0,0,1,0
Idaho,2020-05-25,1,0,6,0,0,0,0,9,1,0,0,0,0
Idaho,2020-05-26,1,1,8,0,1,0,0,6,0,0,0,0,0
Idaho,2020-05-27,0,2,2,0,0,0,0,1,0,0,0,0,0
Idaho,2020-05-28,5,2,2,0,4,0,0,0,1,0,0,0,0
Idaho,2020-05-29,0,0,3,0,15,0,0,1,0,0,0,0,0
Idaho,2020-05-30,0,0,2,0,4,0,0,0,0,0,0,0,0
Idaho,2020-05-31,0,2,1,0,6,0,0,0,0,0,0,1,0
Idaho,2020-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0
Idaho,2020-06-02,0,0,0,0,0,1,0,1,0,0,0,0,0
Idaho,2020-06-03,1,0,0,0,1,0,0,0,0,0,0,1,0
Idaho,2020-06-04,0,0,3,0,1,0,0,0,0,0,0,0,0
Idaho,2020-06-05,0,2,5,0,4,0,0,1,1,0,0,1,0
Idaho,2020-06-06,0,0,1,0,2,0,0,0,1,0,0,0,0
Idaho,2020-06-07,0,0,1,0,1,0,0,0,0,0,0,0,0
Idaho,2020-06-08,0,0,3,0,2,0,0,1,0,0,0,2,0
Idaho,2020-06-10,1,1,3,0,3,0,0,2,0,0,0,0,0
Idaho,2020-06-11,0,1,3,0,1,0,0,2,1,0,0,0,0
Idaho,2020-06-12,0,1,2,0,1,0,0,0,4,0,0,0,0
Idaho,2020-06-13,5,1,1,1,5,0,0,2,2,0,0,2,0
Idaho,2020-06-14,0,0,2,0,2,0,0,0,4,0,0,0,0
Idaho,2020-06-15,0,0,3,0,4,0,0,1,0,0,0,1,0
Idaho,2020-06-16,0,1,7,0,5,0,0,3,0,0,0,4,0
Idaho,2020-06-17,0,0,1,0,3,0,0,1,0,0,0,0,0
Idaho,2020-06-18,0,1,1,0,4,0,0,1,0,0,0,4,0
Idaho,2020-06-19,1,2,2,0,4,0,1,0,0,0,0,0,0
Idaho,2020-06-22,2,0,2,0,4,0,0,0,3,0,1,1,0
Idaho,2020-06-23,0,0,17,0,13,0,0,0,0,0,0,10,0
Idaho,2020-06-24,1,1,29,0,2,0,0,0,5,0,0,4,0
Idaho,2020-06-25,0,21,5,0,4,1,0,0,4,0,0,0,0
Idaho,2020-06-26,1,9,5,0,5,0,0,1,0,0,0,0,0
Idaho,2020-06-27,0,4,7,0,11,0,0,1,1,0,0,3,0
Idaho,2020-06-29,1,0,6,0,3,0,0,2,1,0,0,1,0
Idaho,2020-06-30,0,1,2,0,3,0,0,0,0,0,0,0,0
Idaho,2020-07-01,1,1,22,0,5,0,0,1,0,0,0,0,0
Idaho,2020-07-02,10,0,5,1,5,1,0,4,0,0,0,2,0
Idaho,2020-07-03,2,1,7,2,5,0,2,5,3,0,0,0,0
Idaho,2020-07-04,0,2,6,0,5,1,0,38,0,0,0,1,1
Idaho,2020-07-05,2,2,1,2,1,0,0,7,4,0,0,1,0
Idaho,2020-07-06,3,2,6,0,4,0,0,4,2,0,1,2,0
Idaho,2020-07-07,0,0,5,0,1,0,0,0,0,0,0,0,0
Idaho,2020-07-08,7,1,8,1,3,0,0,0,1,0,0,1,1
Idaho,2020-07-09,3,1,17,3,10,0,6,3,0,0,0,1,0
Idaho,2020-07-10,4,4,19,2,9,0,2,2,0,0,0,1,0
Idaho,2020-07-11,1,2,7,0,8,0,0,1,0,0,0,0,1
Idaho,2020-07-12,1,0,12,1,6,0,0,1,3,0,0,2,0
Idaho,2020-07-13,2,4,7,1,7,0,0,9,5,0,0,8,0
Idaho,2020-07-14,1,1,17,0,7,2,0,1,5,0,0,1,0
Idaho,2020-07-15,1,1,14,0,2,0,0,0,11,0,0,0,0
Idaho,2020-07-16,1,0,25,0,7,3,0,0,2,0,0,0,0
Idaho,2020-07-17,0,10,21,0,7,1,0,3,2,0,1,1,0
Idaho,2020-07-18,0,2,17,0,4,0,0,1,0,0,0,0,0
Idaho,2020-07-19,0,1,4,0,6,0,0,2,4,0,0,0,0
Idaho,2020-07-20,0,1,35,0,6,0,0,0,0,0,0,0,0
Idaho,2020-07-21,10,0,11,0,3,0,0,4,0,0,0,1,0
Idaho,2020-07-22,4,2,14,0,6,1,0,6,2,0,1,0,1
Idaho,2020-07-23,0,1,5,0,3,0,0,0,0,0,0,1,0
Idaho,2020-07-24,0,9,9,0,1,0,0,0,5,0,0,0,0
Idaho,2020-07-25,0,0,7,0,1,0,0,0,5,0,0,0,0
Idaho,2020-07-26,2,0,6,0,3,0,0,0,0,0,0,3,0
Idaho,2020-07-27,1,6,8,1,0,7,0,7,1,0,0,1,0
Idaho,2020-07-28,0,0,6,0,4,5,0,6,0,0,0,1,0
Idaho,2020-07-29,0,2,3,0,2,0,0,0,0,0,0,1,0
Idaho,2020-07-30,2,3,21,1,2,0,0,0,0,0,0,1,0
Idaho,2020-07-31,2,1,6,0,0,0,0,0,0,0,0,0,0
Idaho,2020-08-01,0,0,5,0,2,1,0,0,0,0,0,2,0
Idaho,2020-08-02,1,0,9,0,0,0,0,0,0,0,0,0,0
Idaho,2020-08-03,0,2,11,0,5,0,0,1,0,0,0,0,0
Idaho,2020-08-04,0,0,4,0,3,0,0,0,0,0,0,0,0
Idaho,2020-08-05,0,1,18,0,1,0,0,4,0,0,0,0,0
Idaho,2020-08-06,0,1,6,0,6,1,0,1,2,0,0,0,0
Idaho,2020-08-07,0,0,6,0,2,0,0,2,0,0,0,0,0
Idaho,2020-08-08,1,1,6,0,2,1,0,3,0,0,0,0,0
Idaho,2020-08-09,0,1,4,0,2,0,0,2,0,0,0,1,0
Idaho,2020-08-10,1,1,3,0,1,2,0,1,0,1,0,0,0
Idaho,2020-08-11,1,7,29,0,1,0,0,0,0,0,0,0,0
Idaho,2020-08-12,0,2,9,0,2,0,0,0,0,0,0,0,0
Idaho,2020-08-13,0,0,13,1,0,0,0,1,0,0,0,0,1
Idaho,2020-08-14,0,0,4,0,2,0,0,0,0,0,1,0,0
Idaho,2020-08-15,1,3,9,0,12,0,0,0,0,0,0,0,0
Idaho,2020-08-16,1,0,1,0,0,0,0,0,0,0,0,0,0
Idaho,2020-08-17,0,1,3,0,2,0,0,0,0,0,1,0,0
Idaho,2020-08-18,0,0,4,0,4,0,0,1,0,0,0,1,0
Idaho,2020-08-19,0,1,8,0,3,0,0,1,2,0,0,0,0
Idaho,2020-08-20,0,0,8,0,2,0,0,4,1,0,0,0,0
Idaho,2020-08-21,0,0,18,0,3,0,0,0,0,0,0,0,0
Idaho,2020-08-22,3,0,3,0,0,0,0,1,1,0,0,0,0
Idaho,2020-08-23,0,0,0,0,2,0,0,0,0,0,0,0,0
Idaho,2020-08-24,0,0,4,0,3,0,0,0,0,0,0,0,0
Idaho,2020-08-25,3,0,13,0,3,0,0,0,0,0,0,0,0
Idaho,2020-08-26,3,0,4,3,10,0,0,1,0,0,0,6,0
Idaho,2020-08-27,0,0,2,0,0,0,0,0,0,0,0,0,0
Idaho,2020-08-28,1,0,6,0,1,0,0,0,3,0,0,0,0
Idaho,2020-08-29,2,2,3,1,3,0,0,0,0,0,0,2,0
Idaho,2020-08-30,1,1,22,0,1,0,0,3,0,0,0,0,0
Idaho,2020-08-31,2,0,18,0,7,0,0,0,0,0,0,0,0
Idaho,2020-09-01,0,1,9,0,5,0,0,0,0,0,0,0,0
Idaho,2020-09-02,1,0,6,0,8,0,0,0,0,0,0,0,0
Idaho,2020-09-03,1,2,7,0,7,0,0,0,0,0,0,0,0
Idaho,2020-09-04,0,0,10,0,2,0,0,0,0,0,0,0,0
Idaho,2020-09-05,0,3,3,0,3,0,0,1,1,0,0,0,0
Idaho,2020-09-06,1,1,0,0,1,0,0,0,0,0,0,0,0
Idaho,2020-09-07,0,3,1,0,4,0,0,1,0,0,0,0,1
Idaho,2020-09-08,1,1,9,1,4,0,0,0,0,0,0,0,0
Idaho,2020-09-09,0,0,32,0,0,0,0,0,1,0,0,0,0
Idaho,2020-09-10,0,0,22,0,2,0,0,0,0,0,0,0,0
Idaho,2020-09-11,0,0,5,0,6,0,0,0,0,0,0,0,0
Idaho,2020-09-12,0,0,6,1,1,0,0,0,0,0,0,0,0
Idaho,2020-09-13,0,0,4,0,1,0,0,0,1,0,0,0,0
Idaho,2020-09-14,0,1,6,0,6,0,0,0,0,0,0,0,0
Idaho,2020-09-15,3,4,7,0,2,0,0,0,3,0,0,0,0
Illinois,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-03-12,7,2,11,1,10,0,0,3,0,0,0,7,2
Illinois,2020-03-13,14,14,136,4,46,7,0,14,4,0,1,30,1
Illinois,2020-03-14,4,12,126,4,34,1,0,26,2,0,2,32,0
Illinois,2020-03-15,11,10,154,8,93,4,0,41,2,0,0,24,0
Illinois,2020-03-16,12,23,154,3,43,13,0,29,4,2,0,20,0
Illinois,2020-03-17,13,16,85,2,8,3,0,26,2,0,1,12,1
Illinois,2020-03-18,12,10,112,7,30,3,0,19,3,0,0,14,5
Illinois,2020-03-19,16,10,147,1,51,6,8,27,4,0,1,17,2
Illinois,2020-03-20,23,11,97,2,215,2,1,20,0,0,2,7,0
Illinois,2020-03-21,10,7,60,1,112,1,0,17,4,0,0,441,1
Illinois,2020-03-22,20,11,60,1,15,6,0,70,18,0,0,252,0
Illinois,2020-03-23,35,16,34,2,29,36,0,34,235,0,1,58,7
Illinois,2020-03-24,18,18,69,3,24,10,0,20,41,0,1,30,3
Illinois,2020-03-25,6,10,46,0,30,3,0,15,13,0,1,16,0
Illinois,2020-03-26,39,5,101,1,30,1,1,6,4,0,2,5,0
Illinois,2020-03-27,22,31,133,0,53,6,0,32,16,1,0,20,0
Illinois,2020-03-28,12,6,87,1,21,6,2,42,16,0,0,42,0
Illinois,2020-03-29,2,10,51,4,288,7,1,15,14,0,1,11,0
Illinois,2020-03-30,6,10,45,0,124,1,0,15,5,0,0,15,1
Illinois,2020-03-31,5,5,90,0,345,10,0,24,7,0,0,12,0
Illinois,2020-04-01,11,10,85,5,31,10,3,19,23,1,2,10,1
Illinois,2020-04-02,10,8,63,0,43,6,0,18,21,0,4,12,0
Illinois,2020-04-03,11,12,62,1,27,9,1,22,25,0,1,14,3
Illinois,2020-04-04,11,10,55,2,30,4,1,4,5,0,1,13,1
Illinois,2020-04-05,14,8,54,1,42,5,2,8,10,0,1,4,0
Illinois,2020-04-06,12,11,77,0,54,8,3,10,13,0,2,12,1
Illinois,2020-04-07,8,13,57,0,52,3,0,7,6,0,0,13,0
Illinois,2020-04-08,8,8,59,2,72,3,0,15,10,0,2,9,0
Illinois,2020-04-09,10,11,68,0,27,8,1,10,7,0,0,7,1
Illinois,2020-04-10,6,17,88,0,25,3,0,11,9,0,1,8,1
Illinois,2020-04-11,10,21,97,1,25,2,0,8,3,0,0,5,0
Illinois,2020-04-12,6,19,74,4,23,3,0,4,4,0,0,4,0
Illinois,2020-04-13,6,8,81,0,31,9,0,7,3,0,0,3,0
Illinois,2020-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-04-15,9,12,45,1,68,2,1,7,23,0,0,6,0
Illinois,2020-04-16,13,13,84,1,17,12,3,7,9,0,0,15,2
Illinois,2020-04-17,9,13,127,9,15,4,1,12,44,0,0,13,0
Illinois,2020-04-18,6,8,56,2,27,3,0,12,42,0,0,11,1
Illinois,2020-04-19,12,4,73,1,7,4,0,4,14,0,1,3,1
Illinois,2020-04-20,19,29,74,0,13,0,1,5,7,0,0,6,2
Illinois,2020-04-21,7,19,77,2,9,2,0,10,2,0,1,2,0
Illinois,2020-04-22,12,17,148,1,20,6,1,6,12,2,1,12,0
Illinois,2020-04-23,22,11,100,4,30,4,1,17,13,0,0,11,3
Illinois,2020-04-24,19,13,63,3,24,5,0,17,17,0,1,8,2
Illinois,2020-04-25,10,9,44,0,36,1,0,13,12,0,6,8,0
Illinois,2020-04-26,7,8,69,0,23,1,0,10,19,0,4,4,6
Illinois,2020-04-27,19,26,80,3,8,2,1,18,14,0,9,5,10
Illinois,2020-04-28,11,17,224,0,31,6,2,16,7,0,4,11,1
Illinois,2020-04-29,6,18,136,0,19,6,0,8,10,0,0,11,1
Illinois,2020-04-30,7,11,76,3,25,2,0,9,7,0,0,3,1
Illinois,2020-05-01,13,7,65,1,36,2,0,5,5,0,0,4,1
Illinois,2020-05-02,5,72,65,1,28,4,0,8,12,0,0,0,0
Illinois,2020-05-03,6,15,70,2,27,1,0,9,8,0,0,2,2
Illinois,2020-05-04,11,8,46,0,22,1,0,4,5,0,0,2,0
Illinois,2020-05-05,7,12,50,0,24,3,0,12,5,0,0,2,0
Illinois,2020-05-06,10,16,26,0,27,5,0,21,2,0,0,11,0
Illinois,2020-05-07,2,11,41,1,16,3,3,3,3,0,0,4,1
Illinois,2020-05-08,14,9,25,0,12,0,0,8,3,0,5,0,0
Illinois,2020-05-09,8,6,33,3,15,1,0,16,4,0,4,2,5
Illinois,2020-05-10,3,7,88,0,10,1,0,13,6,0,1,4,0
Illinois,2020-05-11,5,6,59,0,25,1,0,9,1,0,2,2,1
Illinois,2020-05-12,6,22,50,1,11,7,0,8,3,1,0,17,1
Illinois,2020-05-13,5,16,50,2,19,2,2,7,3,0,0,5,1
Illinois,2020-05-14,3,14,70,0,31,4,0,8,6,0,0,10,0
Illinois,2020-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-05-17,4,8,30,1,13,0,0,5,5,0,0,3,0
Illinois,2020-05-18,3,3,30,1,13,1,1,10,16,0,1,5,1
Illinois,2020-05-19,4,17,28,0,18,7,0,11,9,0,0,4,0
Illinois,2020-05-20,0,0,0,0,0,0,0,0,1,0,0,0,0
Illinois,2020-05-21,5,14,28,2,8,1,0,6,2,0,0,4,0
Illinois,2020-05-22,6,10,34,2,11,0,0,2,4,0,0,3,0
Illinois,2020-05-23,1,12,34,0,15,1,0,5,4,0,0,4,0
Illinois,2020-05-24,1,11,17,0,4,3,0,4,4,0,0,3,0
Illinois,2020-05-25,3,12,52,0,11,1,0,235,3,0,0,1,0
Illinois,2020-05-26,3,14,61,0,8,2,0,162,5,0,0,2,0
Illinois,2020-05-27,10,32,39,0,22,3,1,10,6,0,1,2,0
Illinois,2020-05-28,45,15,35,2,22,0,0,8,3,0,1,3,0
Illinois,2020-05-29,16,9,23,1,351,1,0,11,0,0,0,2,1
Illinois,2020-05-30,3,2,14,0,17,3,0,7,6,0,0,1,0
Illinois,2020-05-31,2,2,9,0,25,8,0,5,6,0,0,0,0
Illinois,2020-06-01,5,8,12,0,8,3,0,3,12,0,0,1,0
Illinois,2020-06-02,7,5,3,0,4,1,2,9,5,0,1,0,0
Illinois,2020-06-03,3,4,12,0,4,0,0,2,2,0,1,1,0
Illinois,2020-06-04,12,7,9,0,7,1,0,3,2,0,0,4,0
Illinois,2020-06-05,9,6,24,1,5,0,0,2,2,0,0,3,0
Illinois,2020-06-06,3,12,4,3,11,1,0,5,2,0,0,2,0
Illinois,2020-06-07,2,3,7,0,8,0,0,2,0,0,0,3,0
Illinois,2020-06-08,2,4,22,0,10,6,0,4,2,0,0,6,0
Illinois,2020-06-10,2,8,26,1,15,2,0,6,8,0,0,7,0
Illinois,2020-06-11,8,13,17,0,17,2,0,17,14,0,0,3,1
Illinois,2020-06-12,3,8,37,0,6,3,0,8,7,0,0,4,0
Illinois,2020-06-13,6,16,9,1,11,0,0,4,16,0,0,8,0
Illinois,2020-06-14,3,26,13,1,18,4,0,5,4,0,0,9,0
Illinois,2020-06-15,5,18,28,1,42,1,0,2,1,0,0,4,0
Illinois,2020-06-16,8,12,25,0,82,2,2,15,3,0,0,31,0
Illinois,2020-06-17,3,14,29,1,20,1,0,13,1,0,1,4,1
Illinois,2020-06-18,3,6,50,0,20,2,0,5,19,0,0,8,0
Illinois,2020-06-19,14,6,38,0,12,2,1,9,3,0,4,8,0
Illinois,2020-06-22,35,7,43,0,35,0,3,4,87,0,14,5,1
Illinois,2020-06-23,15,8,100,0,112,4,0,9,13,0,4,70,2
Illinois,2020-06-24,14,54,365,1,20,0,0,8,7,0,5,95,0
Illinois,2020-06-25,8,314,63,0,23,2,1,13,38,0,1,6,0
Illinois,2020-06-26,2,172,37,2,39,3,0,4,10,0,0,33,1
Illinois,2020-06-27,11,40,33,4,83,2,0,3,10,0,1,9,1
Illinois,2020-06-29,5,10,59,2,23,5,0,8,6,0,0,3,0
Illinois,2020-06-30,5,15,38,4,49,7,1,0,14,0,1,4,1
Illinois,2020-07-01,7,11,167,3,38,0,0,57,6,0,0,10,1
Illinois,2020-07-02,184,19,29,0,27,7,0,22,10,0,1,4,0
Illinois,2020-07-03,18,12,72,0,25,2,0,119,6,0,4,4,1
Illinois,2020-07-04,6,14,42,2,26,0,0,775,5,0,0,7,3
Illinois,2020-07-05,8,16,23,5,19,7,0,98,18,0,1,4,0
Illinois,2020-07-06,18,50,37,0,36,10,2,49,5,0,0,7,6
Illinois,2020-07-07,15,25,75,3,11,0,0,21,7,0,0,4,2
Illinois,2020-07-08,31,18,57,1,59,4,1,18,12,0,5,15,1
Illinois,2020-07-09,40,17,78,14,87,3,24,30,6,0,2,3,2
Illinois,2020-07-10,63,46,55,10,114,3,20,26,14,0,0,1,1
Illinois,2020-07-11,12,31,31,2,36,1,3,8,20,0,1,16,3
Illinois,2020-07-12,1,9,60,2,71,8,0,6,14,0,0,36,0
Illinois,2020-07-13,16,30,88,16,58,7,0,21,26,0,0,24,1
Illinois,2020-07-14,15,19,80,9,59,35,1,11,64,0,1,11,2
Illinois,2020-07-15,13,8,103,0,19,5,6,9,63,0,0,1,0
Illinois,2020-07-16,22,18,91,3,27,36,3,13,27,0,4,3,6
Illinois,2020-07-17,2,16,119,0,13,5,0,6,18,0,2,6,0
Illinois,2020-07-18,8,7,75,3,13,4,0,37,8,0,2,3,1
Illinois,2020-07-19,4,9,46,3,29,0,0,21,17,0,0,3,2
Illinois,2020-07-20,17,34,87,6,16,0,0,7,10,0,0,7,3
Illinois,2020-07-21,135,7,34,0,29,1,0,28,5,0,2,5,1
Illinois,2020-07-22,28,12,57,1,17,2,0,59,3,0,0,4,3
Illinois,2020-07-23,18,18,88,1,19,1,0,7,30,0,0,4,0
Illinois,2020-07-24,13,13,57,1,16,2,0,3,66,0,0,5,0
Illinois,2020-07-25,5,4,44,2,12,0,0,5,18,0,0,5,0
Illinois,2020-07-26,24,11,38,0,5,0,0,6,3,0,0,1,0
Illinois,2020-07-27,19,39,46,7,18,256,0,268,10,3,0,6,3
Illinois,2020-07-28,17,12,47,0,21,92,0,93,7,0,0,6,0
Illinois,2020-07-29,23,15,44,1,10,12,1,16,8,0,0,9,0
Illinois,2020-07-30,18,15,105,1,22,2,1,6,6,0,1,2,1
Illinois,2020-07-31,19,7,56,5,20,2,0,11,11,0,1,8,2
Illinois,2020-08-01,3,29,25,1,52,2,2,1,6,0,0,0,0
Illinois,2020-08-02,6,8,63,0,112,3,0,6,5,0,0,5,1
Illinois,2020-08-03,3,6,92,1,36,2,0,3,3,0,0,1,1
Illinois,2020-08-04,5,10,50,0,18,4,4,5,17,0,0,3,1
Illinois,2020-08-05,5,27,72,0,12,4,1,6,1,0,0,7,2
Illinois,2020-08-06,8,13,33,0,21,3,1,14,12,0,1,5,2
Illinois,2020-08-07,16,11,40,1,25,0,0,7,17,0,0,6,0
Illinois,2020-08-08,3,10,31,0,7,2,0,3,4,0,0,3,0
Illinois,2020-08-09,6,11,37,0,14,3,0,4,0,0,0,3,0
Illinois,2020-08-10,7,18,36,0,13,3,0,3,16,0,0,4,0
Illinois,2020-08-11,11,155,220,0,5,5,3,8,5,0,0,2,1
Illinois,2020-08-12,4,32,42,1,10,2,0,3,3,0,0,8,3
Illinois,2020-08-13,14,10,63,0,18,0,3,6,2,0,1,4,0
Illinois,2020-08-14,5,17,90,0,20,1,1,13,5,1,1,1,0
Illinois,2020-08-15,2,15,31,1,63,0,0,2,6,0,0,6,0
Illinois,2020-08-16,6,14,41,0,20,3,0,6,3,0,2,2,0
Illinois,2020-08-17,3,10,56,1,26,2,0,5,1,0,0,1,0
Illinois,2020-08-18,5,3,47,1,14,4,0,9,4,0,0,2,1
Illinois,2020-08-19,10,10,98,1,14,1,0,9,10,0,0,2,0
Illinois,2020-08-20,4,7,73,2,4,0,2,20,3,0,1,0,0
Illinois,2020-08-21,11,3,207,0,10,0,0,11,5,0,0,0,0
Illinois,2020-08-22,6,8,31,0,6,1,0,4,4,0,0,3,0
Illinois,2020-08-23,6,3,88,1,6,0,0,2,3,0,2,2,1
Illinois,2020-08-24,2,3,27,0,21,1,0,3,2,0,0,0,1
Illinois,2020-08-25,4,5,27,2,9,0,0,3,3,0,0,0,0
Illinois,2020-08-26,3,10,29,0,13,0,0,1,4,0,0,2,1
Illinois,2020-08-27,4,6,35,0,15,1,0,7,5,0,1,0,0
Illinois,2020-08-28,24,6,24,0,14,4,1,3,1,0,0,1,1
Illinois,2020-08-29,4,6,8,0,8,0,0,4,3,0,0,1,0
Illinois,2020-08-30,8,14,97,2,13,0,0,5,1,0,0,4,1
Illinois,2020-08-31,6,8,88,0,26,1,0,16,5,0,1,5,0
Illinois,2020-09-01,4,14,60,0,10,0,0,7,0,0,0,3,1
Illinois,2020-09-02,1,4,55,0,14,1,1,4,5,0,0,1,0
Illinois,2020-09-03,8,26,61,1,8,0,0,3,8,0,0,1,0
Illinois,2020-09-04,8,4,32,0,18,0,0,4,2,0,1,4,0
Illinois,2020-09-05,3,24,19,1,9,4,0,7,5,0,0,1,1
Illinois,2020-09-06,5,19,21,1,3,0,0,14,2,0,0,0,1
Illinois,2020-09-07,3,4,17,0,41,1,0,8,1,0,0,1,0
Illinois,2020-09-08,4,9,73,0,13,0,0,2,1,0,0,0,0
Illinois,2020-09-09,8,5,504,0,20,4,0,32,9,0,0,10,0
Illinois,2020-09-10,12,5,445,0,27,0,0,5,2,0,0,8,1
Illinois,2020-09-11,3,2,102,0,4,1,2,3,0,0,0,0,0
Illinois,2020-09-12,5,2,40,0,9,1,0,5,6,0,0,1,0
Illinois,2020-09-13,9,5,51,1,12,1,0,1,11,0,0,4,0
Illinois,2020-09-14,4,4,75,0,11,0,0,4,12,0,1,1,0
Illinois,2020-09-15,20,23,35,0,47,1,0,7,6,0,0,1,0
Indiana,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,2020-03-12,0,1,9,0,3,0,0,1,1,0,0,3,0
Indiana,2020-03-13,1,4,34,1,7,1,0,5,0,0,0,7,0
Indiana,2020-03-14,1,4,24,0,3,0,0,21,1,0,0,7,0
Indiana,2020-03-15,5,1,35,1,13,4,0,19,3,0,0,6,1
Indiana,2020-03-16,0,3,57,0,4,0,0,3,1,0,0,4,1
Indiana,2020-03-17,5,5,21,0,4,2,0,8,1,0,0,1,0
Indiana,2020-03-18,3,0,29,0,10,3,0,8,2,0,0,9,0
Indiana,2020-03-19,2,5,43,2,13,2,1,11,0,0,0,6,0
Indiana,2020-03-20,7,0,19,0,52,1,0,5,1,1,0,6,0
Indiana,2020-03-21,5,5,29,0,22,0,0,3,3,0,0,91,2
Indiana,2020-03-22,3,2,34,0,6,1,0,14,2,0,0,54,0
Indiana,2020-03-23,8,1,23,0,5,6,1,8,58,0,0,8,1
Indiana,2020-03-24,1,3,27,1,8,4,0,6,8,0,0,5,0
Indiana,2020-03-25,3,3,19,1,4,1,0,8,8,0,0,8,0
Indiana,2020-03-26,6,0,31,0,9,3,0,1,8,0,0,3,0
Indiana,2020-03-27,4,4,59,2,18,3,0,10,7,0,1,4,0
Indiana,2020-03-28,2,3,32,1,6,1,0,8,3,0,0,10,0
Indiana,2020-03-29,1,8,17,0,73,0,0,5,3,0,0,0,0
