State,Date,# COVID Tweets,# Twitter Users
Colorado,2020-03-03,0,0
Colorado,2020-03-04,0,0
Colorado,2020-03-05,0,0
Colorado,2020-03-06,0,0
Colorado,2020-03-07,0,0
Colorado,2020-03-08,0,0
Colorado,2020-03-09,0,0
Colorado,2020-03-10,0,0
Colorado,2020-03-11,0,0
Colorado,2020-03-12,762,658
Colorado,2020-03-13,7666,4757
Colorado,2020-03-14,6191,4022
Colorado,2020-03-15,6469,3837
Colorado,2020-03-16,6475,4146
Colorado,2020-03-17,6933,4540
Colorado,2020-03-18,6635,4433
Colorado,2020-03-19,6314,4203
Colorado,2020-03-20,6455,4121
Colorado,2020-03-21,5183,3371
Colorado,2020-03-22,5325,3323
Colorado,2020-03-23,6479,3983
Colorado,2020-03-24,6310,3890
Colorado,2020-03-25,6228,3814
Colorado,2020-03-26,3600,2354
Colorado,2020-03-27,6246,3738
Colorado,2020-03-28,5662,3329
Colorado,2020-03-29,5716,3198
Colorado,2020-03-30,3775,2511
Colorado,2020-03-31,6206,3733
Colorado,2020-04-01,6461,3817
Colorado,2020-04-02,6666,3850
Colorado,2020-04-03,6755,3799
Colorado,2020-04-04,6065,3235
Colorado,2020-04-05,5530,3005
Colorado,2020-04-06,6744,3773
Colorado,2020-04-07,6787,3949
Colorado,2020-04-08,7148,3945
Colorado,2020-04-09,6715,3674
Colorado,2020-04-10,6623,3693
Colorado,2020-04-11,5401,2977
Colorado,2020-04-12,5043,2598
Colorado,2020-04-13,5790,3104
Colorado,2020-04-14,6425,3678
Colorado,2020-04-15,6825,3719
Colorado,2020-04-16,6805,3840
Colorado,2020-04-17,6205,3425
Colorado,2020-04-18,5846,3279
Colorado,2020-04-19,5875,3013
Colorado,2020-04-20,6732,3500
Colorado,2020-04-21,5764,3188
Colorado,2020-04-22,6426,3391
Colorado,2020-04-23,5921,3293
Colorado,2020-04-24,6365,3572
Colorado,2020-04-25,4945,2667
Colorado,2020-04-26,4086,2239
Colorado,2020-04-27,5439,2963
Colorado,2020-04-28,5740,3082
Colorado,2020-04-29,5676,3143
Colorado,2020-04-30,5129,2886
Colorado,2020-05-01,5283,3075
Colorado,2020-05-02,4071,2249
Colorado,2020-05-03,3617,2010
Colorado,2020-05-04,5105,2891
Colorado,2020-05-05,5786,3031
Colorado,2020-05-06,5214,2817
Colorado,2020-05-07,5307,2908
Colorado,2020-05-08,5143,2829
Colorado,2020-05-09,4432,2272
Colorado,2020-05-10,3675,1940
Colorado,2020-05-11,5535,3020
Colorado,2020-05-12,5484,2955
Colorado,2020-05-13,4896,2684
Colorado,2020-05-14,5113,2804
Colorado,2020-05-15,5200,2875
Colorado,2020-05-16,3621,1947
Colorado,2020-05-17,3412,1777
Colorado,2020-05-18,4453,2554
Colorado,2020-05-19,5239,2952
Colorado,2020-05-20,5240,2925
Colorado,2020-05-21,4769,2707
Colorado,2020-05-22,3476,2065
Colorado,2020-05-23,2766,1546
Colorado,2020-05-24,2822,1720
Colorado,2020-05-25,2831,1684
Colorado,2020-05-26,3795,2315
Colorado,2020-05-27,3712,2143
Colorado,2020-05-28,4387,2572
Colorado,2020-05-29,3712,2257
Colorado,2020-05-30,2285,1388
Colorado,2020-05-31,2439,1568
Colorado,2020-06-01,3133,2093
Colorado,2020-06-02,2878,1965
Colorado,2020-06-03,2778,1726
Colorado,2020-06-04,3401,2223
Colorado,2020-06-05,2746,1762
Colorado,2020-06-06,2126,1396
Colorado,2020-06-07,2046,1289
Colorado,2020-06-08,2816,1733
Colorado,2020-06-10,3070,1962
Colorado,2020-06-11,2834,1720
Colorado,2020-06-12,3342,1970
Colorado,2020-06-13,2503,1564
Colorado,2020-06-14,2342,1520
Colorado,2020-06-15,3314,2008
Colorado,2020-06-16,3693,2178
Colorado,2020-06-17,3971,2369
Colorado,2020-06-18,3527,2227
Colorado,2020-06-19,3473,2151
Colorado,2020-06-22,3631,2210
Colorado,2020-06-23,4182,2558
Colorado,2020-06-24,4004,2367
Colorado,2020-06-25,4299,2518
Colorado,2020-06-26,4265,2481
Colorado,2020-06-27,3240,1897
Colorado,2020-06-29,3757,2328
Colorado,2020-06-30,4006,2404
Colorado,2020-07-01,3956,2441
Colorado,2020-07-02,4847,2697
Colorado,2020-07-03,3859,2220
Colorado,2020-07-04,3125,1927
Colorado,2020-07-05,2646,1565
Colorado,2020-07-06,4161,2440
Colorado,2020-07-07,4132,2326
Colorado,2020-07-08,4133,2472
Colorado,2020-07-09,3982,2489
Colorado,2020-07-10,3744,2313
Colorado,2020-07-11,3278,2002
Colorado,2020-07-12,3131,1775
Colorado,2020-07-13,4427,2497
Colorado,2020-07-14,4161,2318
Colorado,2020-07-15,4450,2604
Colorado,2020-07-16,5400,2986
Colorado,2020-07-17,4708,2769
Colorado,2020-07-18,3046,1868
Colorado,2020-07-19,2471,1453
Colorado,2020-07-20,3274,2006
Colorado,2020-07-21,3391,1969
Colorado,2020-07-22,3178,1958
Colorado,2020-07-23,3152,1840
Colorado,2020-07-24,3293,1883
Colorado,2020-07-25,3132,1959
Colorado,2020-07-26,2510,1530
Colorado,2020-07-27,3607,2192
Colorado,2020-07-28,4934,2720
Colorado,2020-07-29,3717,2157
Colorado,2020-07-30,4525,2633
Colorado,2020-07-31,3826,2299
Colorado,2020-08-01,2688,1535
Colorado,2020-08-02,2489,1438
Colorado,2020-08-03,3187,1871
Colorado,2020-08-04,3212,1912
Colorado,2020-08-05,3497,2059
Colorado,2020-08-06,3361,1992
Colorado,2020-08-07,2989,1837
Colorado,2020-08-08,1898,1149
Colorado,2020-08-09,2359,1441
Colorado,2020-08-10,2892,1775
Colorado,2020-08-11,2963,1799
Colorado,2020-08-12,2344,1477
Colorado,2020-08-13,2394,1435
Colorado,2020-08-14,1941,1226
Colorado,2020-08-15,1759,1100
Colorado,2020-08-16,1378,877
Colorado,2020-08-17,2050,1322
Connecticut,2020-03-01,0,0
Connecticut,2020-03-02,0,0
Connecticut,2020-03-03,0,0
Connecticut,2020-03-04,0,0
Connecticut,2020-03-05,0,0
Connecticut,2020-03-06,0,0
Connecticut,2020-03-07,0,0
Connecticut,2020-03-08,0,0
Connecticut,2020-03-09,0,0
Connecticut,2020-03-10,0,0
Connecticut,2020-03-11,0,0
Connecticut,2020-03-12,264,225
Connecticut,2020-03-13,2337,1514
Connecticut,2020-03-14,2120,1362
Connecticut,2020-03-15,2060,1243
Connecticut,2020-03-16,2150,1431
Connecticut,2020-03-17,2175,1383
Connecticut,2020-03-18,2237,1391
Connecticut,2020-03-19,2197,1464
Connecticut,2020-03-20,2103,1395
Connecticut,2020-03-21,1913,1168
Connecticut,2020-03-22,1938,1155
Connecticut,2020-03-23,2147,1287
Connecticut,2020-03-24,2165,1271
Connecticut,2020-03-25,2323,1315
Connecticut,2020-03-26,1404,786
Connecticut,2020-03-27,2186,1316
Connecticut,2020-03-28,1818,1105
Connecticut,2020-03-29,1922,1100
Connecticut,2020-03-30,1446,916
Connecticut,2020-03-31,2153,1298
Connecticut,2020-04-01,2298,1307
Connecticut,2020-04-02,2356,1310
Connecticut,2020-04-03,2474,1300
Connecticut,2020-04-04,2211,1157
Connecticut,2020-04-05,2064,1018
Connecticut,2020-04-06,2249,1224
Connecticut,2020-04-07,2354,1331
Connecticut,2020-04-08,2463,1342
Connecticut,2020-04-09,2355,1305
Connecticut,2020-04-10,2468,1277
Connecticut,2020-04-11,1970,997
Connecticut,2020-04-12,1988,892
Connecticut,2020-04-13,2152,1124
Connecticut,2020-04-14,2285,1303
Connecticut,2020-04-15,2389,1311
Connecticut,2020-04-16,2342,1271
Connecticut,2020-04-17,2171,1211
Connecticut,2020-04-18,2216,1077
Connecticut,2020-04-19,2102,1014
Connecticut,2020-04-20,2157,1181
Connecticut,2020-04-21,1851,1090
Connecticut,2020-04-22,2378,1255
Connecticut,2020-04-23,2363,1231
Connecticut,2020-04-24,2320,1201
Connecticut,2020-04-25,1599,854
Connecticut,2020-04-26,1571,819
Connecticut,2020-04-27,2077,1075
Connecticut,2020-04-28,2287,1149
Connecticut,2020-04-29,2236,1092
Connecticut,2020-04-30,1992,1029
Connecticut,2020-05-01,1921,1071
Connecticut,2020-05-02,1412,776
Connecticut,2020-05-03,1223,644
Connecticut,2020-05-04,1831,923
Connecticut,2020-05-05,2098,1068
Connecticut,2020-05-06,1987,1110
Connecticut,2020-05-07,2027,1079
Connecticut,2020-05-08,1921,1009
Connecticut,2020-05-09,1465,765
Connecticut,2020-05-10,1222,659
Connecticut,2020-05-11,2000,1071
Connecticut,2020-05-12,1983,1046
Connecticut,2020-05-13,1692,971
Connecticut,2020-05-14,1781,1064
Connecticut,2020-05-15,1680,984
Connecticut,2020-05-16,1184,598
Connecticut,2020-05-17,1284,622
Connecticut,2020-05-18,1643,911
Connecticut,2020-05-19,1832,1049
Connecticut,2020-05-20,1950,1063
Connecticut,2020-05-21,1804,973
Connecticut,2020-05-22,1327,729
Connecticut,2020-05-23,1111,584
Connecticut,2020-05-24,946,581
Connecticut,2020-05-25,911,564
Connecticut,2020-05-26,1494,829
Connecticut,2020-05-27,1323,815
Connecticut,2020-05-28,1598,913
Connecticut,2020-05-29,1410,827
Connecticut,2020-05-30,796,482
Connecticut,2020-05-31,663,425
Connecticut,2020-06-01,984,659
Connecticut,2020-06-02,1060,701
Connecticut,2020-06-03,1060,660
Connecticut,2020-06-04,1149,768
Connecticut,2020-06-05,1014,659
Connecticut,2020-06-06,625,422
Connecticut,2020-06-07,574,426
Connecticut,2020-06-08,868,565
Connecticut,2020-06-10,1022,695
Connecticut,2020-06-11,1033,671
Connecticut,2020-06-12,1158,681
Connecticut,2020-06-13,740,473
Connecticut,2020-06-14,702,442
Connecticut,2020-06-15,1066,659
Connecticut,2020-06-16,1178,730
Connecticut,2020-06-17,1170,705
Connecticut,2020-06-18,1333,895
Connecticut,2020-06-19,1180,749
Connecticut,2020-06-22,1238,805
Connecticut,2020-06-23,1405,854
Connecticut,2020-06-24,1523,946
Connecticut,2020-06-25,1509,893
Connecticut,2020-06-26,1405,793
Connecticut,2020-06-27,1064,614
Connecticut,2020-06-29,1190,755
Connecticut,2020-06-30,1336,894
Connecticut,2020-07-01,1298,813
Connecticut,2020-07-02,1343,815
Connecticut,2020-07-03,1172,746
Connecticut,2020-07-04,1084,551
Connecticut,2020-07-05,751,459
Connecticut,2020-07-06,1377,798
Connecticut,2020-07-07,1452,839
Connecticut,2020-07-08,1369,835
Connecticut,2020-07-09,1296,802
Connecticut,2020-07-10,1198,746
Connecticut,2020-07-11,1035,664
Connecticut,2020-07-12,910,589
Connecticut,2020-07-13,1385,840
Connecticut,2020-07-14,1351,753
Connecticut,2020-07-15,1422,847
Connecticut,2020-07-16,1422,823
Connecticut,2020-07-17,1304,780
Connecticut,2020-07-18,841,536
Connecticut,2020-07-19,755,462
Connecticut,2020-07-20,1265,724
Connecticut,2020-07-21,1011,609
Connecticut,2020-07-22,1094,658
Connecticut,2020-07-23,1073,640
Connecticut,2020-07-24,1045,620
Connecticut,2020-07-25,846,555
Connecticut,2020-07-26,655,427
Connecticut,2020-07-27,1277,771
Connecticut,2020-07-28,1624,953
Connecticut,2020-07-29,1192,732
Connecticut,2020-07-30,1361,826
Connecticut,2020-07-31,1244,738
Connecticut,2020-08-01,808,420
Connecticut,2020-08-02,824,444
Connecticut,2020-08-03,1139,688
Connecticut,2020-08-04,862,523
Connecticut,2020-08-05,867,550
Connecticut,2020-08-06,879,551
Connecticut,2020-08-07,805,533
Connecticut,2020-08-08,634,343
Connecticut,2020-08-09,648,386
Connecticut,2020-08-10,947,543
Connecticut,2020-08-11,884,565
Connecticut,2020-08-12,718,491
Connecticut,2020-08-13,738,475
Connecticut,2020-08-14,702,462
Connecticut,2020-08-15,580,387
Connecticut,2020-08-16,554,339
Connecticut,2020-08-17,782,523
Delaware,2020-03-01,0,0
Delaware,2020-03-02,0,0
Delaware,2020-03-03,0,0
Delaware,2020-03-04,0,0
Delaware,2020-03-05,0,0
Delaware,2020-03-06,0,0
Delaware,2020-03-07,0,0
Delaware,2020-03-08,0,0
Delaware,2020-03-09,0,0
Delaware,2020-03-10,0,0
Delaware,2020-03-11,0,0
Delaware,2020-03-12,55,40
Delaware,2020-03-13,600,334
Delaware,2020-03-14,517,289
Delaware,2020-03-15,485,260
Delaware,2020-03-16,435,242
Delaware,2020-03-17,458,275
Delaware,2020-03-18,513,294
Delaware,2020-03-19,522,307
Delaware,2020-03-20,538,308
Delaware,2020-03-21,405,245
Delaware,2020-03-22,434,243
Delaware,2020-03-23,494,307
Delaware,2020-03-24,507,277
Delaware,2020-03-25,505,273
Delaware,2020-03-26,269,181
Delaware,2020-03-27,576,302
Delaware,2020-03-28,474,254
Delaware,2020-03-29,521,258
Delaware,2020-03-30,322,208
Delaware,2020-03-31,463,262
Delaware,2020-04-01,569,288
Delaware,2020-04-02,541,289
Delaware,2020-04-03,515,273
Delaware,2020-04-04,522,250
Delaware,2020-04-05,512,239
Delaware,2020-04-06,530,276
Delaware,2020-04-07,599,285
Delaware,2020-04-08,528,272
Delaware,2020-04-09,526,298
Delaware,2020-04-10,557,276
Delaware,2020-04-11,466,234
Delaware,2020-04-12,431,215
Delaware,2020-04-13,426,229
Delaware,2020-04-14,546,297
Delaware,2020-04-15,538,277
Delaware,2020-04-16,517,273
Delaware,2020-04-17,510,250
Delaware,2020-04-18,461,221
Delaware,2020-04-19,474,229
Delaware,2020-04-20,491,252
Delaware,2020-04-21,497,245
Delaware,2020-04-22,489,264
Delaware,2020-04-23,477,257
Delaware,2020-04-24,532,281
Delaware,2020-04-25,392,213
Delaware,2020-04-26,394,212
Delaware,2020-04-27,448,243
Delaware,2020-04-28,493,270
Delaware,2020-04-29,500,271
Delaware,2020-04-30,398,219
Delaware,2020-05-01,423,246
Delaware,2020-05-02,282,170
Delaware,2020-05-03,343,184
Delaware,2020-05-04,398,215
Delaware,2020-05-05,535,268
Delaware,2020-05-06,469,261
Delaware,2020-05-07,397,228
Delaware,2020-05-08,413,220
Delaware,2020-05-09,361,169
Delaware,2020-05-10,350,201
Delaware,2020-05-11,452,234
Delaware,2020-05-12,380,224
Delaware,2020-05-13,347,206
Delaware,2020-05-14,388,223
Delaware,2020-05-15,358,211
Delaware,2020-05-16,257,150
Delaware,2020-05-17,259,146
Delaware,2020-05-18,378,191
Delaware,2020-05-19,449,231
Delaware,2020-05-20,433,229
Delaware,2020-05-21,389,205
Delaware,2020-05-22,304,174
Delaware,2020-05-23,299,151
Delaware,2020-05-24,286,152
Delaware,2020-05-25,244,152
Delaware,2020-05-26,317,203
Delaware,2020-05-27,280,173
Delaware,2020-05-28,402,206
Delaware,2020-05-29,352,193
Delaware,2020-05-30,198,123
Delaware,2020-05-31,170,99
Delaware,2020-06-01,200,145
Delaware,2020-06-02,187,142
Delaware,2020-06-03,158,114
Delaware,2020-06-04,222,156
Delaware,2020-06-05,196,135
Delaware,2020-06-06,134,96
Delaware,2020-06-07,119,85
Delaware,2020-06-08,190,120
Delaware,2020-06-10,238,170
Delaware,2020-06-11,247,152
Delaware,2020-06-12,300,175
Delaware,2020-06-13,182,116
Delaware,2020-06-14,153,99
Delaware,2020-06-15,296,162
Delaware,2020-06-16,301,177
Delaware,2020-06-17,278,163
Delaware,2020-06-18,274,187
Delaware,2020-06-19,266,174
Delaware,2020-06-22,331,185
Delaware,2020-06-23,359,198
Delaware,2020-06-24,311,189
Delaware,2020-06-25,368,207
Delaware,2020-06-26,307,177
Delaware,2020-06-27,264,162
Delaware,2020-06-29,308,178
Delaware,2020-06-30,310,179
Delaware,2020-07-01,317,204
Delaware,2020-07-02,385,205
Delaware,2020-07-03,287,167
Delaware,2020-07-04,276,160
Delaware,2020-07-05,199,124
Delaware,2020-07-06,365,183
Delaware,2020-07-07,311,183
Delaware,2020-07-08,374,204
Delaware,2020-07-09,315,197
Delaware,2020-07-10,271,178
Delaware,2020-07-11,239,148
Delaware,2020-07-12,282,149
Delaware,2020-07-13,361,177
Delaware,2020-07-14,424,204
Delaware,2020-07-15,368,204
Delaware,2020-07-16,487,236
Delaware,2020-07-17,390,194
Delaware,2020-07-18,197,139
Delaware,2020-07-19,198,114
Delaware,2020-07-20,256,158
Delaware,2020-07-21,271,157
Delaware,2020-07-22,224,162
Delaware,2020-07-23,276,171
Delaware,2020-07-24,263,141
Delaware,2020-07-25,211,123
Delaware,2020-07-26,205,124
Delaware,2020-07-27,312,169
Delaware,2020-07-28,373,214
Delaware,2020-07-29,296,173
Delaware,2020-07-30,318,209
Delaware,2020-07-31,297,186
Delaware,2020-08-01,225,119
Delaware,2020-08-02,213,110
Delaware,2020-08-03,289,157
Delaware,2020-08-04,223,145
Delaware,2020-08-05,231,145
Delaware,2020-08-06,272,164
Delaware,2020-08-07,239,157
Delaware,2020-08-08,127,88
Delaware,2020-08-09,209,135
Delaware,2020-08-10,201,134
Delaware,2020-08-11,212,139
Delaware,2020-08-12,157,109
Delaware,2020-08-13,196,124
Delaware,2020-08-14,173,115
Delaware,2020-08-15,127,86
Delaware,2020-08-16,122,77
Delaware,2020-08-17,141,95
Florida,2020-03-01,0,0
Florida,2020-03-02,0,0
Florida,2020-03-03,0,0
Florida,2020-03-04,0,0
Florida,2020-03-05,0,0
Florida,2020-03-06,0,0
Florida,2020-03-07,0,0
Florida,2020-03-08,0,0
Florida,2020-03-09,0,0
Florida,2020-03-10,0,0
Florida,2020-03-11,0,0
Florida,2020-03-12,2490,1998
Florida,2020-03-13,26539,16053
Florida,2020-03-14,24539,15414
Florida,2020-03-15,22542,13377
Florida,2020-03-16,21871,13426
Florida,2020-03-17,23921,14906
Florida,2020-03-18,22866,14403
Florida,2020-03-19,23666,15105
Florida,2020-03-20,24310,15294
Florida,2020-03-21,20762,13246
Florida,2020-03-22,21441,12925
Florida,2020-03-23,23969,14024
Florida,2020-03-24,22657,13184
Florida,2020-03-25,22724,12972
Florida,2020-03-26,12825,7997
Florida,2020-03-27,22196,12582
Florida,2020-03-28,21529,12042
Florida,2020-03-29,22703,12146
Florida,2020-03-30,16028,9781
Florida,2020-03-31,23023,13403
Florida,2020-04-01,24234,13561
Florida,2020-04-02,24009,13516
Florida,2020-04-03,23768,12827
Florida,2020-04-04,23408,11947
Florida,2020-04-05,22334,11110
Florida,2020-04-06,23828,12440
Florida,2020-04-07,23767,12912
Florida,2020-04-08,24634,12975
Florida,2020-04-09,24062,12578
Florida,2020-04-10,25269,12535
Florida,2020-04-11,21252,10952
Florida,2020-04-12,20080,10295
Florida,2020-04-13,20959,10552
Florida,2020-04-14,24658,13540
Florida,2020-04-15,24434,12830
Florida,2020-04-16,22186,11517
Florida,2020-04-17,22126,11583
Florida,2020-04-18,22450,11758
Florida,2020-04-19,21317,10509
Florida,2020-04-20,21216,10844
Florida,2020-04-21,18086,9525
Florida,2020-04-22,21635,10948
Florida,2020-04-23,20765,10853
Florida,2020-04-24,21527,11134
Florida,2020-04-25,17633,8974
Florida,2020-04-26,16268,8297
Florida,2020-04-27,18906,10167
Florida,2020-04-28,20302,10871
Florida,2020-04-29,20202,10604
Florida,2020-04-30,17727,9211
Florida,2020-05-01,16924,9673
Florida,2020-05-02,14529,7859
Florida,2020-05-03,13708,7331
Florida,2020-05-04,17512,8925
Florida,2020-05-05,19040,9600
Florida,2020-05-06,17861,9062
Florida,2020-05-07,16703,8990
Florida,2020-05-08,17019,9427
Florida,2020-05-09,14240,7771
Florida,2020-05-10,13574,7186
Florida,2020-05-11,20120,11257
Florida,2020-05-12,18175,10426
Florida,2020-05-13,16438,8882
Florida,2020-05-14,17823,9758
Florida,2020-05-15,16568,9090
Florida,2020-05-16,12047,6302
Florida,2020-05-17,12840,6922
Florida,2020-05-18,16432,9068
Florida,2020-05-19,21117,11879
Florida,2020-05-20,19254,11177
Florida,2020-05-21,17070,9616
Florida,2020-05-22,11857,6857
Florida,2020-05-23,10440,6010
Florida,2020-05-24,11401,7057
Florida,2020-05-25,11408,6759
Florida,2020-05-26,12755,7820
Florida,2020-05-27,11031,6485
Florida,2020-05-28,13912,8168
Florida,2020-05-29,12758,7933
Florida,2020-05-30,8002,5003
Florida,2020-05-31,7936,5548
Florida,2020-06-01,10342,7255
Florida,2020-06-02,9760,7207
Florida,2020-06-03,9498,6122
Florida,2020-06-04,12538,8535
Florida,2020-06-05,10469,7009
Florida,2020-06-06,7208,4826
Florida,2020-06-07,7503,5329
Florida,2020-06-08,8274,5418
Florida,2020-06-10,10318,7015
Florida,2020-06-11,9946,6456
Florida,2020-06-12,11396,7013
Florida,2020-06-13,9289,6080
Florida,2020-06-14,8699,5874
Florida,2020-06-15,11249,7086
Florida,2020-06-16,12634,7499
Florida,2020-06-17,14525,8432
Florida,2020-06-18,15828,10233
Florida,2020-06-19,15871,10103
Florida,2020-06-22,16415,10411
Florida,2020-06-23,16906,10504
Florida,2020-06-24,16605,10108
Florida,2020-06-25,16837,9889
Florida,2020-06-26,19649,11339
Florida,2020-06-27,15025,8911
Florida,2020-06-29,15246,9540
Florida,2020-06-30,14102,8329
Florida,2020-07-01,15179,9325
Florida,2020-07-02,18570,10408
Florida,2020-07-03,16931,9077
Florida,2020-07-04,12747,7441
Florida,2020-07-05,10903,6340
Florida,2020-07-06,17186,9754
Florida,2020-07-07,17321,9496
Florida,2020-07-08,16735,9288
Florida,2020-07-09,16744,10353
Florida,2020-07-10,15170,9016
Florida,2020-07-11,16406,10352
Florida,2020-07-12,18478,10983
Florida,2020-07-13,20144,11404
Florida,2020-07-14,20779,11233
Florida,2020-07-15,19589,10898
Florida,2020-07-16,21106,11168
Florida,2020-07-17,18401,10068
Florida,2020-07-18,13026,8012
Florida,2020-07-19,11093,6545
Florida,2020-07-20,13848,8177
Florida,2020-07-21,13062,7750
Florida,2020-07-22,12490,7418
Florida,2020-07-23,11866,6820
Florida,2020-07-24,12158,7284
Florida,2020-07-25,12973,8400
Florida,2020-07-26,10333,6598
Florida,2020-07-27,14190,8539
Florida,2020-07-28,18068,9464
Florida,2020-07-29,14550,8114
Florida,2020-07-30,18130,9805
Florida,2020-07-31,14230,8208
Florida,2020-08-01,9701,5663
Florida,2020-08-02,9625,5559
Florida,2020-08-03,11960,6562
Florida,2020-08-04,10929,6433
Florida,2020-08-05,11405,6660
Florida,2020-08-06,12579,7280
Florida,2020-08-07,11011,6849
Florida,2020-08-08,7220,4702
Florida,2020-08-09,8814,5596
Florida,2020-08-10,10367,6446
Florida,2020-08-11,11010,6585
Florida,2020-08-12,8987,5587
Florida,2020-08-13,9018,5290
Florida,2020-08-14,8077,5006
Florida,2020-08-15,6622,4201
Florida,2020-08-16,5990,3616
Florida,2020-08-17,8200,5108
Georgia,2020-03-01,0,0
Georgia,2020-03-02,0,0
Georgia,2020-03-03,0,0
Georgia,2020-03-04,0,0
Georgia,2020-03-05,0,0
Georgia,2020-03-06,0,0
Georgia,2020-03-07,0,0
Georgia,2020-03-08,0,0
Georgia,2020-03-09,0,0
Georgia,2020-03-10,0,0
Georgia,2020-03-11,0,0
Georgia,2020-03-12,1315,1131
Georgia,2020-03-13,12950,8492
Georgia,2020-03-14,12136,8001
Georgia,2020-03-15,10961,6701
Georgia,2020-03-16,10996,7149
Georgia,2020-03-17,11947,7893
Georgia,2020-03-18,11264,7540
Georgia,2020-03-19,11601,7924
Georgia,2020-03-20,12241,8170
Georgia,2020-03-21,9514,6425
Georgia,2020-03-22,9640,6179
Georgia,2020-03-23,11230,7102
Georgia,2020-03-24,10550,6496
Georgia,2020-03-25,10248,6249
Georgia,2020-03-26,6214,4151
Georgia,2020-03-27,10451,6356
Georgia,2020-03-28,9443,5767
Georgia,2020-03-29,9917,5767
Georgia,2020-03-30,7149,4799
Georgia,2020-03-31,11072,6955
Georgia,2020-04-01,11467,6775
Georgia,2020-04-02,12592,7664
Georgia,2020-04-03,10638,6301
Georgia,2020-04-04,10068,5881
Georgia,2020-04-05,9513,5188
Georgia,2020-04-06,10598,6051
Georgia,2020-04-07,11576,6848
Georgia,2020-04-08,12131,6937
Georgia,2020-04-09,11446,6620
Georgia,2020-04-10,10808,5818
Georgia,2020-04-11,9926,5727
Georgia,2020-04-12,8978,4997
Georgia,2020-04-13,8886,4870
Georgia,2020-04-14,11512,6709
Georgia,2020-04-15,11098,6408
